time,phoneme,vocalic,consonantal,back,anterior,open,close,nasal,stop,target_vowels,target_plosives,non_target_plosives,continuant,lateral,flap,trill,voice,strident,labial,dental,velar,pause
0.0,n,0.67373383,0.43073803,0.47148004,0.73887837,0.7198268,0.45956966,0.6748532,0.110257864,0.4149851,0.11886154,0.16300313,0.13555759,0.6855649,0.42212576,0.014813106,0.8414101,0.1648691,0.2502222,0.19555897,0.12038871,0.18942495
0.01,n,0.47522724,0.62896043,0.26261827,0.71735173,0.5658116,0.37223357,0.793333,0.10903016,0.22587785,0.06926038,0.12550242,0.09743253,0.8238479,0.5490153,0.014453855,0.84209436,0.117086515,0.3738521,0.13288283,0.076683894,0.09856638
0.02,n,0.3258071,0.7387312,0.21209231,0.53928316,0.44129804,0.243507,0.81079775,0.11239747,0.18360919,0.09371327,0.09013225,0.11208982,0.86890024,0.53214294,0.0033250265,0.78067654,0.17499761,0.3720683,0.12285799,0.05902522,0.20280348
0.03,n,0.16717093,0.67387867,0.103308015,0.37413827,0.22548904,0.22005983,0.8468585,0.15756294,0.085956424,0.1857971,0.0635904,0.13887699,0.8841989,0.39978296,0.00051624054,0.4713125,0.22931957,0.34538773,0.19499311,0.11574171,0.72413886
0.04,<p:>,0.08077613,0.37616318,0.054870605,0.21152034,0.11079517,0.105379134,0.62228155,0.18147583,0.04798899,0.20780154,0.03718354,0.11836996,0.82431144,0.34840336,0.00019137583,0.1662578,0.20619635,0.2400745,0.24279806,0.16607332,0.9174197
0.05,<p:>,0.050853405,0.18175851,0.048058603,0.09798405,0.07361353,0.060248934,0.29654515,0.1402631,0.04561317,0.18893714,0.021749718,0.100209504,0.5814161,0.28456002,9.956165e-05,0.07111804,0.19693501,0.14867438,0.20661247,0.14418565,0.950097
0.06,<p:>,0.03867741,0.099697724,0.038071644,0.06066854,0.050323453,0.04292695,0.13536796,0.10052972,0.037144326,0.15637682,0.016024215,0.0764795,0.31345612,0.22528446,5.189854e-05,0.039439663,0.14613059,0.096480004,0.16825302,0.12330152,0.9668938
0.07,<p:>,0.028206866,0.060502686,0.030650178,0.037465528,0.03223308,0.027273694,0.06553942,0.06707892,0.030783942,0.11776016,0.0108755445,0.05623456,0.14975777,0.15510798,2.712923e-05,0.02328796,0.09284186,0.05758038,0.11619128,0.09551181,0.9789262
0.08,<p:>,0.02275305,0.04262363,0.025114326,0.027402751,0.022237841,0.02069568,0.041204702,0.04553259,0.023182677,0.08393522,0.008324592,0.042848792,0.0850619,0.10498184,1.5259588e-05,0.016627355,0.064108156,0.035724238,0.076367244,0.06915198,0.9854929
0.09,<p:>,0.017962422,0.029503549,0.020498827,0.019205034,0.015210404,0.015502208,0.028399086,0.030345703,0.017824858,0.056017548,0.005834134,0.03325355,0.048643198,0.06809859,7.673654e-06,0.012044324,0.045717426,0.022377862,0.051972993,0.04791227,0.990122
0.1,<p:>,0.012506696,0.01967715,0.015695572,0.009956527,0.009509462,0.008774488,0.015286129,0.018987369,0.013363784,0.03601515,0.0035102854,0.0262185,0.02411726,0.043841798,3.9366137e-06,0.0077722906,0.03451698,0.013521497,0.030902667,0.032398377,0.99373364
0.11,<p:>,0.007811364,0.013006128,0.010457819,0.0055223415,0.00561912,0.004987156,0.008414044,0.012103225,0.009157053,0.023519654,0.0022483123,0.018735874,0.01229222,0.028325858,2.408793e-06,0.0046482417,0.024081597,0.008689135,0.018627571,0.02212426,0.9960403
0.12,<p:>,0.005103042,0.009299661,0.0073588137,0.0030579618,0.0035642206,0.0027783292,0.004523999,0.008060463,0.006350781,0.01615623,0.001493908,0.01395243,0.0062321513,0.018977605,1.6896345e-06,0.0029398927,0.017436877,0.005868854,0.011549938,0.015575319,0.9973319
0.13,<p:>,0.0030636792,0.006626972,0.004872441,0.0015875199,0.002177186,0.0014439698,0.0023022231,0.0054383646,0.004201452,0.010794424,0.0009806,0.010230199,0.0031696756,0.012709802,1.1348696e-06,0.00177521,0.0124372775,0.0040306034,0.0071117184,0.010653496,0.9982377
0.14,<p:>,0.0018787922,0.004846069,0.0032531577,0.000927317,0.0013799388,0.0008319007,0.0013189184,0.003971072,0.0026966906,0.0077342684,0.0007117955,0.007499613,0.0017620072,0.008462278,8.911316e-07,0.0011130383,0.008846656,0.0030575595,0.0048108688,0.007711926,0.99879396
0.15,<p:>,0.0011005319,0.0035596965,0.0020328427,0.00055611535,0.0008218048,0.00047327337,0.0007198598,0.0029607785,0.0015822796,0.0056179157,0.0005210985,0.005356605,0.0009934992,0.005560894,7.248969e-07,0.0006549596,0.0061859684,0.0022339532,0.0031511036,0.005674994,0.9991574
0.16,<p:>,0.0007384856,0.002964383,0.0014792256,0.00037181165,0.00055963383,0.0003092982,0.000478484,0.0023758516,0.0010925386,0.0044344435,0.000432467,0.004309531,0.00066281203,0.004392622,7.027798e-07,0.00044794145,0.005125696,0.0017656534,0.0023331295,0.004463106,0.9993407
0.17,<p:>,0.00063426234,0.002718069,0.0013382796,0.00035942608,0.0005011313,0.00030621127,0.00046263466,0.0022446073,0.00095576973,0.0041065076,0.00045801833,0.0038191683,0.0006055153,0.00407409,8.485383e-07,0.00040438396,0.0047420505,0.0017896942,0.0022199939,0.004023781,0.99941075
0.18,<p:>,0.000613338,0.0025698608,0.0013383995,0.00037470707,0.0005068825,0.0003318271,0.0004957689,0.0021690829,0.00089088175,0.003936959,0.00048217084,0.0034528868,0.00059343973,0.003763382,9.789798e-07,0.00040186918,0.0043629287,0.0018900558,0.0022100862,0.0037904368,0.9994473
0.19,<p:>,0.00053980446,0.0023569055,0.0011881613,0.00034143514,0.00044892865,0.00030212334,0.0004508254,0.0019767862,0.0007606021,0.0036055436,0.00043970987,0.003121959,0.0005138975,0.0033632433,8.9601275e-07,0.0003600933,0.0039795153,0.0017468941,0.0019970625,0.003450279,0.9995019
0.2,<p:>,0.000489645,0.0021608265,0.0010621632,0.00033094242,0.0004148811,0.00029309158,0.00045241482,0.001931042,0.00070140965,0.0035289594,0.00043663674,0.0028628486,0.00048204884,0.0030791848,8.8163034e-07,0.00033753412,0.0035220506,0.0017414428,0.0019766083,0.0032923736,0.999544
0.21,<p:>,0.0004440666,0.0020564916,0.0010029955,0.00029179148,0.0003947739,0.00025926996,0.00042516072,0.0018899416,0.0006870748,0.0035057315,0.00042276934,0.0027339815,0.00043580902,0.002857144,9.053409e-07,0.0003189098,0.0032171584,0.0016817772,0.0019125611,0.0032046551,0.99956036
0.22,<p:>,0.0004182088,0.0020267034,0.00091231515,0.00029194896,0.0003772738,0.0002521033,0.00041448895,0.0019828312,0.00067353284,0.0037054676,0.00044895307,0.0027117261,0.00042979972,0.0028220383,1.0469248e-06,0.00031009156,0.0030781152,0.0017251669,0.001959935,0.0033600256,0.9995618
0.23,<p:>,0.0004235886,0.0021113467,0.0009150522,0.00029090483,0.000396136,0.00024113532,0.00042791222,0.002193525,0.00077260827,0.004157519,0.00049259915,0.0028253226,0.00045340287,0.0029723886,1.3006603e-06,0.00032525873,0.0030233362,0.001848888,0.0021014595,0.0036742715,0.99953103
0.24,<p:>,0.00040939453,0.0021824983,0.00088596175,0.0002757364,0.00039480362,0.00022579214,0.0004181767,0.0023751569,0.0007871007,0.0045496672,0.00053552625,0.0028963261,0.00046044527,0.0030187457,1.485497e-06,0.0003264417,0.0029776075,0.0019448636,0.002243458,0.003998578,0.9995121
0.25,<p:>,0.0003926387,0.0022720052,0.00084301253,0.00025827665,0.00038969846,0.00020810025,0.0003908995,0.0025907725,0.0007657367,0.005045144,0.0005604399,0.0029019115,0.00044892865,0.0028953017,1.6658746e-06,0.00031930525,0.0029291706,0.002093504,0.0023956685,0.0044886274,0.9994878
0.26,<p:>,0.00038836346,0.0025519999,0.00084737927,0.00023834413,0.00039148642,0.00018585274,0.00033566178,0.0028452047,0.0007515864,0.0055116313,0.0005830523,0.00313198,0.00043027237,0.0030349253,2.1006047e-06,0.00031821764,0.0032950444,0.0021902712,0.0024429767,0.005165374,0.99942076
