time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,p,0.9154074,0.18213153,0.11806766,0.043328173
0.01,p,0.9312985,0.23484974,0.38212973,0.1498721
0.02,a,0.82147187,0.17314067,0.9029827,0.6252652
0.03,a,0.46219608,0.10148331,0.9868705,0.90781254
0.04,a,0.11025939,0.06181538,0.99528575,0.9731132
0.05,a,0.032382112,0.04132849,0.99612814,0.98665786
0.06,a,0.0071643223,0.032432333,0.99390864,0.9914903
0.07,a,0.0048316247,0.025113428,0.9791037,0.9821847
0.08,a,0.03752378,0.025497532,0.96542066,0.94562334
0.09,a,0.59455585,0.064532824,0.9370326,0.80015415
0.1,t,0.86302376,0.056911908,0.88421464,0.6781476
0.11,t,0.93211657,0.05085557,0.815028,0.5465346
0.12,t,0.96663445,0.048397634,0.7332275,0.38922262
0.13,t,0.9854854,0.056143366,0.49466205,0.1931117
0.14,t,0.99472123,0.1012358,0.1633807,0.043404844
0.15,t,0.9973632,0.09122405,0.035537433,0.009720922
0.16,t,0.99476093,0.11371703,0.043551896,0.015105282
0.17,t,0.97745866,0.096241854,0.44868588,0.13507967
0.18,a,0.8775957,0.06712454,0.9383981,0.6444083
0.19,a,0.31921506,0.027454514,0.987922,0.9324631
0.2,a,0.06719065,0.020050988,0.9893707,0.9706501
0.21,a,0.016847134,0.017101645,0.9847325,0.9768292
0.22,a,0.00569716,0.01523847,0.9682049,0.97461337
0.23,a,0.014799736,0.012441191,0.88845986,0.9538519
0.24,a,0.1690327,0.0149772065,0.81505024,0.84814
0.25,a,0.7846241,0.031765815,0.81205946,0.633077
0.26,k,0.91805047,0.03903539,0.6455603,0.4412726
0.27,k,0.95295894,0.035814058,0.47444016,0.2601115
0.28,k,0.9662848,0.033941086,0.34167397,0.183931
0.29,k,0.973448,0.03390772,0.2594339,0.13641165
0.3,t,0.9803227,0.036715664,0.20131081,0.10153636
0.31,t,0.99000674,0.039911624,0.14348751,0.06395576
0.32,t,0.9967322,0.044053353,0.074639216,0.022482386
0.33,t,0.9977354,0.05014563,0.048469286,0.011699293
0.34,t,0.9925481,0.060762674,0.15879574,0.05461947
0.35000000000000003,t,0.9396922,0.08535526,0.6266049,0.35263813
0.36,a,0.5283054,0.07056719,0.9393427,0.7935095
0.37,a,0.15553468,0.033193875,0.9759917,0.9120434
0.38,a,0.050478343,0.041256636,0.97702503,0.9444337
0.39,a,0.013088868,0.079175755,0.95793295,0.9388068
0.4,a,0.07447442,0.3559001,0.9677827,0.88352597
0.41000000000000003,a,0.019661952,0.26681504,0.9769602,0.90085274
0.42,a,0.013137483,0.19675344,0.9844919,0.93453664
0.43,a,0.013665098,0.17973334,0.9882587,0.95326877
0.44,a,0.014595276,0.17580582,0.9896092,0.9585407
0.45,a,0.014809566,0.17638366,0.9895527,0.95804036
0.46,a,0.012618187,0.1727532,0.9905887,0.9613524
0.47000000000000003,a,0.009299644,0.15215385,0.99322313,0.9698475
0.48,a,0.006235681,0.115907885,0.99582195,0.9800343
0.49,a,0.0036717416,0.07975847,0.99746656,0.98797625
0.5,a,0.0019140755,0.0453293,0.9979719,0.9909959
0.51,a,0.0009579805,0.024984902,0.99715966,0.9912941
0.52,a,0.00079538615,0.021644758,0.9941955,0.9863701
0.53,a,0.0028852704,0.055406988,0.9892091,0.9693036
0.54,p,0.28878605,0.40228957,0.9439302,0.7662548
0.55,p,0.7510362,0.66294557,0.87089777,0.5270523
0.56,p,0.8862565,0.68770224,0.8148734,0.38803485
0.5700000000000001,p,0.96217215,0.6621678,0.49323884,0.10780938
0.58,p,0.9775308,0.6809922,0.15252739,0.029847473
0.59,p,0.9805861,0.7086478,0.23785996,0.04572145
0.6,p,0.9654788,0.56163657,0.786554,0.26319823
0.61,p,0.7759994,0.36991403,0.97255516,0.7954915
0.62,a,0.12898655,0.15042242,0.9933961,0.956915
0.63,a,0.008188695,0.075038195,0.9966004,0.9880863
0.64,a,0.002325031,0.037653852,0.99297464,0.9909579
0.65,a,0.0023531052,0.02281705,0.96457475,0.9780981
0.66,a,0.011014775,0.019987749,0.92447656,0.9172278
0.67,a,0.36880723,0.08541939,0.8593365,0.61828804
0.68,t,0.8339303,0.1732064,0.7798554,0.42416784
0.6900000000000001,t,0.95535105,0.2431635,0.65548694,0.25768435
0.7000000000000001,t,0.9845898,0.3554758,0.2648145,0.05868461
0.71,t,0.98694354,0.35471675,0.106445394,0.021859355
0.72,t,0.9751674,0.34958833,0.17915663,0.041296624
0.73,t,0.9201787,0.23397242,0.6554709,0.29079938
0.74,a,0.4550331,0.11280907,0.93383646,0.77410376
0.75,a,0.049001724,0.052700933,0.973659,0.9191125
0.76,a,0.0072376207,0.04832206,0.97720253,0.9551881
0.77,a,0.0025184136,0.056686737,0.9662946,0.9599144
0.78,a,0.0025399595,0.08243596,0.933007,0.929441
0.79,a,0.011518096,0.17906563,0.89667803,0.8088266
0.8,e,0.18825364,0.16769333,0.39256263,0.8018732
0.81,e,0.52612287,0.06335329,0.34183195,0.63195604
0.8200000000000001,k,0.82770973,0.059817594,0.27120543,0.373491
0.8300000000000001,k,0.9324473,0.06957484,0.15877555,0.20178168
0.84,k,0.9514267,0.06028218,0.12202305,0.1401745
0.85,k,0.94768375,0.055480886,0.104155734,0.12352091
0.86,k,0.9354963,0.05084865,0.090578705,0.1146682
0.87,k,0.9324733,0.041840516,0.09335512,0.10914866
0.88,k,0.9447384,0.036756255,0.09027864,0.0852081
0.89,t,0.96609044,0.038291797,0.083109245,0.05799493
0.9,t,0.98693943,0.03698919,0.059939507,0.02909496
0.91,t,0.99418575,0.03698728,0.04823558,0.013314463
0.92,t,0.99509937,0.05283022,0.07276443,0.01325252
0.93,t,0.9849942,0.062776804,0.40975097,0.10253451
0.9400000000000001,a,0.9029215,0.061344516,0.908441,0.55799407
0.9500000000000001,a,0.4300634,0.048899624,0.98715067,0.9153237
0.96,a,0.10967467,0.036106523,0.9957493,0.9708204
0.97,a,0.04606733,0.034855306,0.9966492,0.97969484
0.98,a,0.024389463,0.053319953,0.99680287,0.985949
0.99,a,0.020252421,0.07732901,0.9970771,0.9879572
1.0,a,0.017103441,0.0953499,0.99671924,0.9864699
1.01,a,0.014374523,0.10967056,0.99615985,0.98418194
1.02,a,0.011890262,0.122091904,0.9955799,0.9808415
1.03,a,0.010862528,0.12807688,0.99539465,0.9803791
1.04,a,0.0092927655,0.13479568,0.99528956,0.9797543
1.05,a,0.0068655103,0.13775618,0.99569803,0.9812321
1.06,a,0.0069384472,0.1365476,0.99623454,0.98182666
1.07,a,0.007320841,0.12774451,0.9970745,0.9853841
1.08,a,0.0067247152,0.10168787,0.9979317,0.9897516
1.09,a,0.005245329,0.073074974,0.99840724,0.9924303
1.1,a,0.0040386682,0.056563348,0.9984833,0.99313176
1.11,a,0.0019922764,0.038815923,0.9984027,0.9931918
1.12,a,0.0010570901,0.02670377,0.99738866,0.99084866
1.1300000000000001,a,0.001133995,0.025450682,0.9953851,0.9838113
1.1400000000000001,a,0.003303452,0.046411436,0.98948056,0.9509245
1.1500000000000001,a,0.04160124,0.12152991,0.95121694,0.79751045
1.16,a,0.28673142,0.31987697,0.8663346,0.6078162
1.17,a,0.49238685,0.5213844,0.7886617,0.5458854
1.18,f,0.6597603,0.59057224,0.6526221,0.34045452
1.19,f,0.7796928,0.5822977,0.39618245,0.14167418
1.2,p,0.91326094,0.21276496,0.15897483,0.07155836
1.21,p,0.94567376,0.22817187,0.49942863,0.20280714
1.22,a,0.8176101,0.18502104,0.9295848,0.6778405
1.23,a,0.2945869,0.11036788,0.98916924,0.9405762
1.24,a,0.04809796,0.048158765,0.99467546,0.9793336
1.25,a,0.017287422,0.023833454,0.99199003,0.9865169
1.26,a,0.0043411786,0.014972607,0.9666326,0.97858554
1.27,a,0.015603197,0.016475268,0.9368526,0.92435026
1.28,a,0.44607294,0.053728275,0.8807186,0.66147363
1.29,t,0.8241778,0.077397004,0.745393,0.4329659
1.3,t,0.9304684,0.08737785,0.6561439,0.35089108
1.31,t,0.966885,0.083762944,0.589064,0.23146622
1.32,t,0.98670584,0.10113087,0.4204202,0.10072713
1.33,t,0.9936839,0.11247893,0.12962879,0.024330463
1.34,t,0.9943478,0.12354287,0.049322046,0.013056227
1.35,t,0.9857925,0.1156039,0.12854841,0.036181696
1.36,t,0.9255043,0.08353101,0.63161695,0.28595874
1.37,a,0.58974546,0.06266622,0.95506436,0.7602465
1.3800000000000001,a,0.15993387,0.029054658,0.9767693,0.92362237
1.3900000000000001,a,0.02625196,0.020340724,0.955829,0.9476069
1.4000000000000001,a,0.009514241,0.021401672,0.8687347,0.9546555
1.41,a,0.026262075,0.029753776,0.6466678,0.9194016
1.42,a,0.27044928,0.035570778,0.552718,0.7546687
1.43,k,0.79648685,0.047722757,0.3572342,0.52223474
1.44,k,0.9411711,0.05387107,0.19947563,0.22189434
1.45,k,0.9655996,0.051185735,0.13337617,0.12944439
1.46,k,0.96824235,0.046296246,0.10241182,0.107807495
1.47,k,0.96541137,0.04285964,0.084089845,0.091520734
1.48,k,0.9677575,0.041946482,0.06509475,0.07030744
1.49,k,0.9749934,0.04241752,0.046519216,0.051871046
1.5,t,0.98268193,0.040531714,0.04219831,0.041101873
1.51,t,0.9913181,0.03788535,0.037586216,0.028181808
1.52,t,0.9961717,0.04188462,0.0347463,0.014089927
1.53,t,0.99690974,0.06384895,0.04820745,0.011958078
1.54,t,0.9920096,0.08278956,0.1808781,0.062399074
1.55,t,0.9348186,0.10952344,0.7314214,0.3910974
1.56,a,0.5779362,0.06685997,0.9623241,0.85177493
1.57,a,0.15211725,0.039728064,0.98732495,0.9395975
1.58,a,0.06092742,0.03930052,0.98667824,0.9496997
1.59,a,0.015884545,0.07788716,0.95953524,0.9188903
1.6,a,0.053959414,0.3554397,0.91451985,0.72195035
1.61,a,0.026554007,0.24590883,0.9431526,0.7790205
1.62,a,0.020991508,0.19054127,0.96176064,0.8512124
1.6300000000000001,a,0.020583026,0.16919224,0.9682392,0.8813716
1.6400000000000001,a,0.018940981,0.16365694,0.96804196,0.8871112
