time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,p,0.9221791,0.18712106,0.15819478,0.06624418
0.01,f,0.9202841,0.14702119,0.42840064,0.17659962
0.02,f,0.8705415,0.12754868,0.7451896,0.40738595
0.03,f,0.59439254,0.08972152,0.94002724,0.78437996
0.04,a,0.22175121,0.053970736,0.9802975,0.9486792
0.05,a,0.034297884,0.03674226,0.99299616,0.9828478
0.06,a,0.004831597,0.043695245,0.9931702,0.98514694
0.07,a,0.0029301571,0.055170346,0.987306,0.97098285
0.08,a,0.016821342,0.0702419,0.97419983,0.92514026
0.09,a,0.2799644,0.049085185,0.97020537,0.8711062
0.1,a,0.7155857,0.036876433,0.95746773,0.79871255
0.11,t,0.8754429,0.037810303,0.93118316,0.6871327
0.12,t,0.9300946,0.037771657,0.8945936,0.5753319
0.13,t,0.96626,0.047402486,0.81401384,0.38593057
0.14,t,0.99283576,0.06430634,0.52750605,0.1279663
0.15,t,0.99742424,0.07569935,0.19934,0.030118302
0.16,t,0.9943087,0.07226298,0.1786595,0.044084482
0.17,t,0.9845682,0.05708374,0.4929568,0.12287594
0.18,t,0.9311371,0.05366225,0.87905955,0.4780541
0.19,a,0.6001665,0.02952356,0.97578806,0.83256984
0.2,a,0.20998049,0.02789804,0.9883043,0.9399964
0.21,a,0.05796371,0.048370935,0.9910469,0.96594745
0.22,a,0.008966799,0.08546355,0.99004865,0.97000164
0.23,a,0.0040194253,0.09825603,0.9875591,0.9637796
0.24,a,0.0079816645,0.07597588,0.976585,0.94391865
0.25,a,0.067126594,0.042890634,0.95631343,0.87741035
0.26,k,0.43263596,0.027800765,0.90339416,0.73068136
0.27,k,0.7782306,0.018215546,0.79461825,0.5408678
0.28,k,0.9241111,0.025958262,0.46616274,0.27583778
0.29,k,0.98081064,0.022933606,0.13513318,0.081001855
0.3,k,0.9906976,0.014066895,0.069152,0.02590699
0.31,k,0.9933812,0.0106962705,0.047174916,0.014365386
0.32,k,0.9932866,0.011783822,0.042139724,0.012346907
0.33,k,0.98607224,0.016139843,0.27321064,0.06809158
0.34,k,0.9383035,0.026417742,0.7559646,0.33299756
0.35000000000000003,a,0.46892437,0.027911078,0.9808345,0.83777314
0.36,a,0.07348981,0.030696383,0.99226284,0.9610159
0.37,a,0.011108102,0.03970033,0.9889612,0.9660043
0.38,a,0.0064141243,0.10667674,0.9820181,0.9390288
0.39,a,0.17910273,0.47781608,0.91539955,0.7383871
0.4,p,0.81152946,0.1378937,0.67256534,0.49097863
0.41000000000000003,p,0.8993688,0.08634752,0.6579837,0.3745115
0.42,p,0.9465251,0.08728662,0.5255287,0.29217127
0.43,p,0.9869656,0.1139873,0.24506155,0.12909593
0.44,p,0.996218,0.11687231,0.13201733,0.029775271
0.45,p,0.9962602,0.09626224,0.10401777,0.022657935
0.46,p,0.9893848,0.057785615,0.23446849,0.06934978
0.47000000000000003,p,0.95402956,0.051083427,0.6936176,0.28470054
0.48,p,0.74020237,0.026509313,0.947108,0.73064375
0.49,r,0.28171962,0.021928774,0.9835293,0.94184625
0.5,r,0.07037167,0.044312302,0.988606,0.9717239
0.51,r,0.009264945,0.093323804,0.9903823,0.97575843
0.52,a,0.005371659,0.12368776,0.98919696,0.96766996
0.53,a,0.014530185,0.13266516,0.98296475,0.9331851
0.54,a,0.1646042,0.07329382,0.97132134,0.87076336
0.55,a,0.6537741,0.049596157,0.94963545,0.7899498
0.56,t,0.85368,0.041157015,0.88585347,0.6338543
0.5700000000000001,t,0.9212858,0.03574735,0.8246797,0.5148839
0.58,t,0.9518183,0.03163277,0.7838727,0.42077553
0.59,t,0.97324795,0.04025941,0.6840668,0.2903546
0.6,t,0.99122053,0.057499245,0.38365942,0.1252283
0.61,t,0.9976734,0.06264077,0.12205129,0.02219268
0.62,t,0.99767125,0.058374923,0.06323771,0.015061307
0.63,t,0.99373555,0.059081744,0.11486282,0.03738697
0.64,t,0.9691255,0.05652429,0.6587465,0.24068221
0.65,a,0.767487,0.039672818,0.953105,0.7024636
0.66,a,0.2859932,0.023605641,0.98724806,0.9098994
0.67,a,0.06812662,0.03228499,0.99260277,0.96439385
0.68,a,0.010016955,0.05538645,0.9925128,0.9686181
0.6900000000000001,a,0.0028250592,0.055883914,0.9859383,0.9562596
0.7000000000000001,a,0.008581711,0.029976908,0.9536129,0.9078632
0.71,a,0.063921,0.026074952,0.90938634,0.7840938
0.72,f,0.39647287,0.04511723,0.76015395,0.5966411
0.73,f,0.7033333,0.05551045,0.5342958,0.40271533
0.74,f,0.75821173,0.048097156,0.37875578,0.22741447
0.75,f,0.72532606,0.046222962,0.2302056,0.10727219
0.76,f,0.6982218,0.042853534,0.14606419,0.06504917
0.77,f,0.72413665,0.042793103,0.111020446,0.049873922
0.78,f,0.66527826,0.06227896,0.18480538,0.07235695
0.79,f,0.66245997,0.09754409,0.42099935,0.29598337
0.8,rr,0.32411098,0.38887417,0.8690838,0.68106955
0.81,rr,0.05970157,0.28901488,0.9160321,0.77492183
0.8200000000000001,rr,0.010108688,0.10449612,0.9542044,0.8787858
0.8300000000000001,rr,0.0038535364,0.051139757,0.96240747,0.91929525
0.84,rr,0.005172636,0.04175415,0.94460803,0.9192011
0.85,p,0.093849994,0.05951514,0.936001,0.8655915
0.86,p,0.739031,0.052585185,0.928299,0.786006
0.87,p,0.8802886,0.04879453,0.88510567,0.6328592
0.88,p,0.9403038,0.044074908,0.785559,0.46598706
0.89,p,0.9813106,0.053937387,0.53315705,0.23013408
0.9,p,0.9911424,0.06660699,0.19887897,0.057805743
0.91,p,0.9934494,0.04660616,0.059611518,0.025035854
0.92,p,0.98725045,0.045757882,0.0544332,0.037227836
0.93,p,0.96022844,0.033963624,0.18255542,0.13319108
0.9400000000000001,p,0.8494928,0.026846686,0.5601299,0.44230738
0.9500000000000001,p,0.46210855,0.018973494,0.9288416,0.83620137
0.96,a,0.07569017,0.024541505,0.97844553,0.95858765
0.97,a,0.008128206,0.03989381,0.982795,0.9712881
0.98,a,0.0049432884,0.05782423,0.9755517,0.96015966
0.99,a,0.019031705,0.048874047,0.95713884,0.8872939
1.0,a,0.22287557,0.04850309,0.9034882,0.71167046
1.01,a,0.6346557,0.04254232,0.80676126,0.4906094
1.02,tS,0.80206275,0.038537823,0.63641715,0.34760636
1.03,tS,0.88448113,0.034354087,0.49842012,0.25559887
1.04,tS,0.90581757,0.038255252,0.17375024,0.07245678
1.05,tS,0.9110886,0.03072624,0.07934656,0.04262777
1.06,tS,0.93465006,0.029642928,0.052200153,0.028579213
1.07,tS,0.9568752,0.05029005,0.17960371,0.03929149
1.08,tS,0.9370451,0.054177504,0.45523202,0.121951416
1.09,tS,0.8023821,0.05796535,0.9079936,0.5816089
1.1,a,0.3914589,0.054558173,0.9834851,0.8861529
1.11,a,0.09810865,0.042975657,0.99347204,0.96660346
1.12,a,0.029496495,0.041000076,0.9950051,0.9837774
1.1300000000000001,a,0.008504715,0.052039262,0.99404436,0.98179
1.1400000000000001,a,0.0031750638,0.061661866,0.9892106,0.9697822
1.1500000000000001,a,0.005118005,0.06627406,0.985819,0.9432762
1.16,a,0.040860124,0.060678322,0.97638166,0.84522974
1.17,r,0.3902776,0.11670667,0.91796315,0.6626966
1.18,r,0.73101056,0.2233255,0.8238465,0.51848835
1.19,k,0.8583935,0.29167408,0.5682966,0.3377211
1.2,k,0.9753433,0.029113539,0.05810656,0.07608191
1.21,k,0.9914955,0.016294314,0.06250504,0.031366542
1.22,k,0.99553,0.0106858965,0.064482555,0.019849904
1.23,k,0.9971038,0.007708278,0.05030005,0.01188195
1.24,k,0.99680537,0.0101791425,0.04437769,0.0125990175
1.25,k,0.9840687,0.018598903,0.31564778,0.11136095
1.26,k,0.85777926,0.02439502,0.8716073,0.54069287
1.27,a,0.28553718,0.020938938,0.98956513,0.92317563
1.28,a,0.0494997,0.01492111,0.9948915,0.9778036
1.29,a,0.011150658,0.014530506,0.9912433,0.9755781
1.3,a,0.0057434705,0.01809281,0.9707458,0.95506847
1.31,a,0.0940604,0.03175713,0.94934946,0.8886608
1.32,p,0.71164066,0.08546043,0.92216676,0.760283
1.33,p,0.8728761,0.10667646,0.8911478,0.60381705
1.34,p,0.9209395,0.11664747,0.6928714,0.34842667
1.35,p,0.9367935,0.1397331,0.19406658,0.077508725
1.36,p,0.9413348,0.11312067,0.047437567,0.03771272
1.37,p,0.9038618,0.071452,0.053221513,0.11660667
1.3800000000000001,p,0.8095147,0.06471121,0.20243438,0.31933448
1.3900000000000001,p,0.69305,0.054356787,0.6348501,0.61226475
1.4000000000000001,p,0.40573648,0.03681692,0.8651343,0.85416836
1.41,p,0.12561579,0.046482984,0.95714784,0.9414729
1.42,a,0.028943714,0.07968171,0.9784945,0.9634763
1.43,a,0.0085220225,0.115693495,0.98248863,0.9674888
1.44,a,0.006615957,0.1220431,0.98086566,0.960108
1.45,a,0.014680116,0.12533553,0.9787451,0.9369311
1.46,a,0.12937303,0.0974845,0.9561372,0.82878774
1.47,r,0.7002324,0.06106057,0.9117346,0.64455897
1.48,r,0.8656686,0.050500814,0.801637,0.49607804
1.49,t,0.92639714,0.038775153,0.71843964,0.3900294
1.5,t,0.95621365,0.035560716,0.66930753,0.30746007
1.51,t,0.9722905,0.03851659,0.58691186,0.24633156
1.52,t,0.98975676,0.05568827,0.36328834,0.12393822
1.53,t,0.9971667,0.056897145,0.14518012,0.032550953
1.54,t,0.99785924,0.062298827,0.103651404,0.017007561
1.55,t,0.99551344,0.05962734,0.15843216,0.032392036
1.56,t,0.9828888,0.063898414,0.536695,0.15628695
1.57,a,0.8721703,0.07841134,0.8991369,0.61968195
1.58,a,0.42693505,0.075330675,0.9756878,0.86417127
1.59,a,0.1853401,0.08579812,0.9786617,0.8963383
