time,phoneme,target_plosives,non_target_plosives,target_vowels,vocalic
0.0,<p:>,0.3731746,0.09907709,0.19847299,0.21711014
0.01,<p:>,0.38968283,0.12026969,0.15289879,0.21605954
0.02,<p:>,0.35405928,0.11740266,0.14181153,0.21942398
0.03,<p:>,0.3203217,0.10902557,0.17184128,0.27499133
0.04,<p:>,0.2984663,0.09145469,0.21152,0.30722412
0.05,<p:>,0.29127616,0.0800895,0.2506069,0.31027687
0.06,<p:>,0.29742488,0.07476123,0.2628621,0.29993328
0.07,<p:>,0.31326562,0.061980404,0.29078653,0.30664
0.08,<p:>,0.33669245,0.058845438,0.28314888,0.27938145
0.09,<p:>,0.34946123,0.06123762,0.2669189,0.25145307
0.1,<p:>,0.3524381,0.063093975,0.24975635,0.25420606
0.11,<p:>,0.35502344,0.05998137,0.27585462,0.29313603
0.12,<p:>,0.33711728,0.044228617,0.24095394,0.2563907
0.13,<p:>,0.33501092,0.041844096,0.23324397,0.2412742
0.14,<p:>,0.33965594,0.047402333,0.23091318,0.2437922
0.15,<p:>,0.32859203,0.04123276,0.19692084,0.22519135
0.16,<p:>,0.32017675,0.035399426,0.160771,0.19462328
0.17,<p:>,0.34123185,0.04424305,0.1996263,0.23495023
0.18,<p:>,0.33852404,0.04225466,0.19099495,0.2356316
0.19,<p:>,0.3291571,0.038387693,0.18382096,0.22845244
0.2,<p:>,0.325797,0.0376722,0.17260744,0.22061607
0.21,<p:>,0.34010416,0.041981313,0.19504517,0.24051248
0.22,<p:>,0.35596105,0.045304354,0.20445687,0.23998669
0.23,<p:>,0.3955494,0.05950316,0.26582453,0.28170782
0.24,<p:>,0.42504686,0.066438,0.31654215,0.30234998
0.25,<p:>,0.45909613,0.078445986,0.38230512,0.34746197
0.26,<p:>,0.48438987,0.07941601,0.38004103,0.34058654
0.27,<p:>,0.5240075,0.07368592,0.28652453,0.26571965
0.28,<p:>,0.5564426,0.085019656,0.31875417,0.28927287
0.29,<p:>,0.6098733,0.102235064,0.3008433,0.28353056
0.3,<p:>,0.6213628,0.15601085,0.51745176,0.4771247
0.31,rr,0.6294726,0.17640196,0.61231637,0.5622579
0.32,rr,0.62248224,0.21142943,0.6421807,0.6375588
0.33,rr,0.59349614,0.23272836,0.6453038,0.6794664
0.34,rr,0.5275812,0.22785349,0.7104948,0.69340616
0.35000000000000003,rr,0.5377076,0.24035835,0.70552474,0.6182252
0.36,rr,0.52437234,0.26283196,0.7036747,0.55901945
0.37,rr,0.5083081,0.26565132,0.6762938,0.51352084
0.38,rr,0.52624077,0.2712802,0.60488534,0.46081057
0.39,rr,0.5642727,0.3346902,0.49654752,0.41813657
0.4,<p:>,0.43792254,0.199762,0.37202364,0.46443817
0.41000000000000003,<p:>,0.4758371,0.20955107,0.30377764,0.44412997
0.42,<p:>,0.42343873,0.24298654,0.301311,0.46452695
0.43,l,0.35343984,0.26007763,0.3684351,0.5546087
0.44,l,0.30849242,0.22106853,0.42123184,0.62397045
0.45,o,0.2705481,0.17553265,0.48525047,0.68019104
0.46,o,0.25246632,0.15282604,0.53369373,0.70830715
0.47000000000000003,o,0.2532974,0.14606169,0.5924536,0.73008347
0.48,o,0.25296333,0.12118597,0.6781802,0.7708248
0.49,o,0.23924989,0.1075289,0.7584152,0.79764223
0.5,<p:>,0.2261862,0.096723415,0.79315907,0.7889738
0.51,<p:>,0.23242588,0.1080494,0.8106677,0.7771419
0.52,<p:>,0.23574154,0.11194907,0.7996875,0.7468963
0.53,<p:>,0.2333097,0.10391362,0.77698565,0.70394206
0.54,<p:>,0.23383467,0.0859639,0.7789265,0.6873472
0.55,<p:>,0.22284216,0.07566861,0.7824734,0.68749803
0.56,<p:>,0.21802655,0.06423505,0.79619116,0.71376336
0.5700000000000001,<p:>,0.20744881,0.05447166,0.78741974,0.6804264
0.58,<p:>,0.20039624,0.051011443,0.75548685,0.64409673
0.59,<p:>,0.21085913,0.05805927,0.71830076,0.6164544
0.6,<p:>,0.21245608,0.0522133,0.7081564,0.59491456
0.61,<p:>,0.20342866,0.04610628,0.71554136,0.5877613
0.62,<p:>,0.19720529,0.042352818,0.7272686,0.58822256
0.63,<p:>,0.19342615,0.04196446,0.7468602,0.61737204
0.64,<p:>,0.18895023,0.04178071,0.7584152,0.6301259
0.65,<p:>,0.16997436,0.039014667,0.7990957,0.6679252
0.66,<p:>,0.16048388,0.04139287,0.8180987,0.69161326
0.67,<p:>,0.15772441,0.043533716,0.7987612,0.6647027
0.68,<p:>,0.16656265,0.044851884,0.781196,0.63940626
0.6900000000000001,<p:>,0.18352069,0.054811932,0.75974596,0.6056259
0.7000000000000001,<p:>,0.19545224,0.061136693,0.72122544,0.5557595
0.71,<p:>,0.2114949,0.071954906,0.6548161,0.48031142
0.72,<p:>,0.21879663,0.09413691,0.5936475,0.3962646
0.73,<p:>,0.20732073,0.08983123,0.5010449,0.30768526
0.74,<p:>,0.21707322,0.093616284,0.44624156,0.25669977
0.75,<p:>,0.22516003,0.08318118,0.35420027,0.20594889
0.76,<p:>,0.24909316,0.084275454,0.31468174,0.18530011
0.77,<p:>,0.285262,0.10340762,0.34086633,0.2027914
0.78,<p:>,0.32740685,0.09546742,0.20488288,0.1418667
0.79,<p:>,0.36223552,0.14400059,0.19719368,0.1542623
0.8,<p:>,0.4159799,0.09418396,0.19446364,0.21862786
0.81,<p:>,0.4494629,0.1051142,0.17005451,0.2283551
0.8200000000000001,<p:>,0.40727866,0.08121781,0.15434024,0.2166746
0.8300000000000001,<p:>,0.38134956,0.081444144,0.1894171,0.24162734
0.84,<p:>,0.3577503,0.07178372,0.2097828,0.24551569
0.85,<p:>,0.33972296,0.07068671,0.22911073,0.24687567
0.86,<p:>,0.3252842,0.0695245,0.25112218,0.25482506
